location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,betabab_1260d,monthly,vw_cap,-1,406,173,1937-12-31,0.0805633707354832
usa,betabab_1260d,monthly,vw_cap,-1,410,173,1938-01-31,0.0278917094496265
usa,betabab_1260d,monthly,vw_cap,-1,414,174,1938-02-28,-0.0422803662415257
usa,betabab_1260d,monthly,vw_cap,-1,410,174,1938-03-31,0.15532028462497
usa,betabab_1260d,monthly,vw_cap,-1,416,170,1938-04-30,-0.0919762681740619
usa,betabab_1260d,monthly,vw_cap,-1,415,172,1938-05-31,0.0794570722349528
usa,betabab_1260d,monthly,vw_cap,-1,409,173,1938-06-30,-0.234710947099747
usa,betabab_1260d,monthly,vw_cap,-1,414,178,1938-07-31,-0.06564497749036
usa,betabab_1260d,monthly,vw_cap,-1,413,179,1938-08-31,0.025064142251836
usa,betabab_1260d,monthly,vw_cap,-1,418,177,1938-09-30,-0.00133409840566262
usa,betabab_1260d,monthly,vw_cap,-1,413,179,1938-10-31,-0.0958114822737659
usa,betabab_1260d,monthly,vw_cap,-1,415,179,1938-11-30,0.0364473490093155
usa,betabab_1260d,monthly,vw_cap,-1,424,178,1938-12-31,-0.047450575018275
usa,betabab_1260d,monthly,vw_cap,-1,417,176,1939-01-31,0.0856686465720632
usa,betabab_1260d,monthly,vw_cap,-1,418,176,1939-02-28,-0.0247390627241338
usa,betabab_1260d,monthly,vw_cap,-1,420,174,1939-03-31,0.197648122836586
usa,betabab_1260d,monthly,vw_cap,-1,419,174,1939-04-30,-0.0105164666040131
usa,betabab_1260d,monthly,vw_cap,-1,423,172,1939-05-31,-0.0372076599824053
usa,betabab_1260d,monthly,vw_cap,-1,424,175,1939-06-30,0.107774081172958
usa,betabab_1260d,monthly,vw_cap,-1,425,176,1939-07-31,-0.146782756222331
usa,betabab_1260d,monthly,vw_cap,-1,426,179,1939-08-31,0.0830441919939999
usa,betabab_1260d,monthly,vw_cap,-1,428,177,1939-09-30,-0.356443980305355
usa,betabab_1260d,monthly,vw_cap,-1,427,186,1939-10-31,0.0741235770284528
usa,betabab_1260d,monthly,vw_cap,-1,432,181,1939-11-30,0.10878145509451
usa,betabab_1260d,monthly,vw_cap,-1,433,180,1939-12-31,0.000342611812777949
usa,betabab_1260d,monthly,vw_cap,-1,441,183,1940-01-31,0.0697448546662996
usa,betabab_1260d,monthly,vw_cap,-1,441,183,1940-02-29,-0.0219225853371507
usa,betabab_1260d,monthly,vw_cap,-1,445,185,1940-03-31,-0.0100170937210577
usa,betabab_1260d,monthly,vw_cap,-1,449,186,1940-04-30,-0.0208686905471568
usa,betabab_1260d,monthly,vw_cap,-1,439,183,1940-05-31,0.0925377882696955
usa,betabab_1260d,monthly,vw_cap,-1,450,182,1940-06-30,-0.00632328182728688
usa,betabab_1260d,monthly,vw_cap,-1,446,184,1940-07-31,-0.00899650583530597
usa,betabab_1260d,monthly,vw_cap,-1,448,186,1940-08-31,-0.0274902131755395
usa,betabab_1260d,monthly,vw_cap,-1,445,185,1940-09-30,-0.00155458074722801
usa,betabab_1260d,monthly,vw_cap,-1,451,183,1940-10-31,-0.0877924680493058
usa,betabab_1260d,monthly,vw_cap,-1,453,184,1940-11-30,0.0079320474617873
usa,betabab_1260d,monthly,vw_cap,-1,451,183,1940-12-31,0.0100815271980224
usa,betabab_1260d,monthly,vw_cap,-1,453,184,1941-01-31,0.0487164754278027
usa,betabab_1260d,monthly,vw_cap,-1,453,183,1941-02-28,-0.0075231354673145
usa,betabab_1260d,monthly,vw_cap,-1,448,184,1941-03-31,-0.00540828459131131
usa,betabab_1260d,monthly,vw_cap,-1,444,184,1941-04-30,0.0262708202889089
usa,betabab_1260d,monthly,vw_cap,-1,440,184,1941-05-31,-0.0286140107580493
usa,betabab_1260d,monthly,vw_cap,-1,434,180,1941-06-30,-0.0107409895968615
usa,betabab_1260d,monthly,vw_cap,-1,425,175,1941-07-31,-0.0809764484521965
usa,betabab_1260d,monthly,vw_cap,-1,428,175,1941-08-31,0.0129375382078171
usa,betabab_1260d,monthly,vw_cap,-1,433,177,1941-09-30,0.0320924014316225
usa,betabab_1260d,monthly,vw_cap,-1,437,179,1941-10-31,0.00736331052792338
usa,betabab_1260d,monthly,vw_cap,-1,434,176,1941-11-30,0.00468390137860388
usa,betabab_1260d,monthly,vw_cap,-1,426,175,1941-12-31,0.0354776507760237
usa,betabab_1260d,monthly,vw_cap,-1,430,181,1942-01-31,-0.0657983937351405
usa,betabab_1260d,monthly,vw_cap,-1,435,179,1942-02-28,-0.0271235286661251
usa,betabab_1260d,monthly,vw_cap,-1,439,179,1942-03-31,-0.0169817103380452
usa,betabab_1260d,monthly,vw_cap,-1,434,177,1942-04-30,-0.00134996471291154
usa,betabab_1260d,monthly,vw_cap,-1,433,177,1942-05-31,0.0536736870802723
usa,betabab_1260d,monthly,vw_cap,-1,429,176,1942-06-30,0.0220129882189231
usa,betabab_1260d,monthly,vw_cap,-1,429,176,1942-07-31,-0.0368533628321593
usa,betabab_1260d,monthly,vw_cap,-1,428,176,1942-08-31,-0.0107153212434478
usa,betabab_1260d,monthly,vw_cap,-1,428,177,1942-09-30,-0.034836759668337
usa,betabab_1260d,monthly,vw_cap,-1,418,173,1942-10-31,-0.0787585610290881
usa,betabab_1260d,monthly,vw_cap,-1,421,174,1942-11-30,0.0637468154047499
usa,betabab_1260d,monthly,vw_cap,-1,420,174,1942-12-31,-0.00223025156285747
usa,betabab_1260d,monthly,vw_cap,-1,420,175,1943-01-31,-0.0674714075717065
usa,betabab_1260d,monthly,vw_cap,-1,416,175,1943-02-28,-0.0707612512706559
usa,betabab_1260d,monthly,vw_cap,-1,420,178,1943-03-31,-0.0905413508285084
usa,betabab_1260d,monthly,vw_cap,-1,427,184,1943-04-30,-0.0346557884667167
usa,betabab_1260d,monthly,vw_cap,-1,433,183,1943-05-31,-0.0484458467972316
usa,betabab_1260d,monthly,vw_cap,-1,435,188,1943-06-30,0.0201632380598382
usa,betabab_1260d,monthly,vw_cap,-1,442,190,1943-07-31,0.0804953955792738
usa,betabab_1260d,monthly,vw_cap,-1,444,187,1943-08-31,-0.00198826826854023
usa,betabab_1260d,monthly,vw_cap,-1,447,189,1943-09-30,-0.0136981872366707
usa,betabab_1260d,monthly,vw_cap,-1,450,191,1943-10-31,0.00125083649388269
usa,betabab_1260d,monthly,vw_cap,-1,452,193,1943-11-30,0.0665077940831063
usa,betabab_1260d,monthly,vw_cap,-1,453,192,1943-12-31,-0.070836363731602
usa,betabab_1260d,monthly,vw_cap,-1,450,191,1944-01-31,-0.0121890358146957
usa,betabab_1260d,monthly,vw_cap,-1,450,192,1944-02-29,-0.00903511620136018
usa,betabab_1260d,monthly,vw_cap,-1,447,190,1944-03-31,-0.0367257873226483
usa,betabab_1260d,monthly,vw_cap,-1,445,191,1944-04-30,0.025240330385401
usa,betabab_1260d,monthly,vw_cap,-1,441,190,1944-05-31,-0.0329636377028358
usa,betabab_1260d,monthly,vw_cap,-1,446,194,1944-06-30,-0.049469174942143
usa,betabab_1260d,monthly,vw_cap,-1,453,197,1944-07-31,0.0235071146854845
usa,betabab_1260d,monthly,vw_cap,-1,458,198,1944-08-31,-0.00408607812855543
usa,betabab_1260d,monthly,vw_cap,-1,458,198,1944-09-30,-0.00510297387022347
usa,betabab_1260d,monthly,vw_cap,-1,454,199,1944-10-31,0.0252351250911569
usa,betabab_1260d,monthly,vw_cap,-1,458,197,1944-11-30,-0.0212590526640547
usa,betabab_1260d,monthly,vw_cap,-1,458,195,1944-12-31,-0.0757376847140884
usa,betabab_1260d,monthly,vw_cap,-1,455,199,1945-01-31,-0.00536895832379789
usa,betabab_1260d,monthly,vw_cap,-1,453,197,1945-02-28,-0.0590855590263849
usa,betabab_1260d,monthly,vw_cap,-1,451,196,1945-03-31,0.0415415294332349
usa,betabab_1260d,monthly,vw_cap,-1,456,198,1945-04-30,-0.0582827192638321
usa,betabab_1260d,monthly,vw_cap,-1,460,199,1945-05-31,-0.00676056996120377
usa,betabab_1260d,monthly,vw_cap,-1,452,202,1945-06-30,-0.052463766833838
usa,betabab_1260d,monthly,vw_cap,-1,452,203,1945-07-31,0.0496684690615984
usa,betabab_1260d,monthly,vw_cap,-1,461,209,1945-08-31,-0.0122970149778095
usa,betabab_1260d,monthly,vw_cap,-1,465,212,1945-09-30,-0.0180922322250785
usa,betabab_1260d,monthly,vw_cap,-1,465,215,1945-10-31,0.0053592795655624
usa,betabab_1260d,monthly,vw_cap,-1,475,220,1945-11-30,-0.0599940949198347
usa,betabab_1260d,monthly,vw_cap,-1,466,217,1945-12-31,-0.0132337526238501
usa,betabab_1260d,monthly,vw_cap,-1,469,212,1946-01-31,-0.0332050303578811
usa,betabab_1260d,monthly,vw_cap,-1,475,220,1946-02-28,0.0391916271373686
usa,betabab_1260d,monthly,vw_cap,-1,476,224,1946-03-31,0.0246059421415719
usa,betabab_1260d,monthly,vw_cap,-1,481,223,1946-04-30,0.0188730571663924
usa,betabab_1260d,monthly,vw_cap,-1,483,221,1946-05-31,-0.0244262141889214
usa,betabab_1260d,monthly,vw_cap,-1,485,220,1946-06-30,0.0130973545723451
usa,betabab_1260d,monthly,vw_cap,-1,485,223,1946-07-31,0.0325916275658795
usa,betabab_1260d,monthly,vw_cap,-1,487,224,1946-08-31,0.0430977917001694
usa,betabab_1260d,monthly,vw_cap,-1,491,226,1946-09-30,0.0642741924348624
usa,betabab_1260d,monthly,vw_cap,-1,495,221,1946-10-31,0.0135131610756122
usa,betabab_1260d,monthly,vw_cap,-1,507,227,1946-11-30,0.0296184711110014
usa,betabab_1260d,monthly,vw_cap,-1,507,224,1946-12-31,-0.0193919981175645
usa,betabab_1260d,monthly,vw_cap,-1,506,228,1947-01-31,-0.0127109226289776
usa,betabab_1260d,monthly,vw_cap,-1,506,229,1947-02-28,0.00219216935180044
usa,betabab_1260d,monthly,vw_cap,-1,506,229,1947-03-31,0.0156286099744119
usa,betabab_1260d,monthly,vw_cap,-1,502,222,1947-04-30,0.033364817978324
usa,betabab_1260d,monthly,vw_cap,-1,511,226,1947-05-31,0.0244079155807623
usa,betabab_1260d,monthly,vw_cap,-1,511,226,1947-06-30,-0.00592130282915956
usa,betabab_1260d,monthly,vw_cap,-1,513,223,1947-07-31,-0.0371445788375134
usa,betabab_1260d,monthly,vw_cap,-1,515,226,1947-08-31,0.00385235250426412
usa,betabab_1260d,monthly,vw_cap,-1,522,230,1947-09-30,-0.0160360731776061
usa,betabab_1260d,monthly,vw_cap,-1,528,228,1947-10-31,-0.00143917030450025
usa,betabab_1260d,monthly,vw_cap,-1,535,229,1947-11-30,0.0251016576277214
usa,betabab_1260d,monthly,vw_cap,-1,542,229,1947-12-31,-0.0145400098812428
