location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,betabab_1260d,daily,vw_cap,-1,284,132,1929-06-12,0.00454648180180409
usa,betabab_1260d,daily,vw_cap,-1,282,131,1929-06-13,-0.0125277080647704
usa,betabab_1260d,daily,vw_cap,-1,282,132,1929-06-14,0.000373040988737815
usa,betabab_1260d,daily,vw_cap,-1,284,132,1929-06-15,-0.0011214361466232
usa,betabab_1260d,daily,vw_cap,-1,283,131,1929-06-17,-0.0105140417081308
usa,betabab_1260d,daily,vw_cap,-1,283,132,1929-06-18,-0.0016341257898332
usa,betabab_1260d,daily,vw_cap,-1,282,131,1929-06-19,0.0148671044106125
usa,betabab_1260d,daily,vw_cap,-1,283,131,1929-06-20,-0.00445229863788677
usa,betabab_1260d,daily,vw_cap,-1,284,132,1929-06-21,-0.00197709280910577
usa,betabab_1260d,daily,vw_cap,-1,283,132,1929-06-22,-0.00975818356043462
usa,betabab_1260d,daily,vw_cap,-1,282,131,1929-06-24,0.0105718771068737
usa,betabab_1260d,daily,vw_cap,-1,284,132,1929-06-25,-0.0042819010092266
usa,betabab_1260d,daily,vw_cap,-1,281,129,1929-06-26,6.70297999601395e-6
usa,betabab_1260d,daily,vw_cap,-1,284,132,1929-06-27,-0.00123312562959356
usa,betabab_1260d,daily,vw_cap,-1,284,132,1929-06-28,-0.000724503926594819
usa,betabab_1260d,daily,vw_cap,-1,284,132,1929-06-29,-0.0103899051750124
usa,betabab_1260d,daily,vw_cap,-1,285,128,1929-07-01,0.0037415056446544
usa,betabab_1260d,daily,vw_cap,-1,286,129,1929-07-02,-0.00119736575489114
usa,betabab_1260d,daily,vw_cap,-1,285,128,1929-07-03,0.00549749750617066
usa,betabab_1260d,daily,vw_cap,-1,285,129,1929-07-05,0.00057878953632426
usa,betabab_1260d,daily,vw_cap,-1,285,128,1929-07-06,0.00292121193186506
usa,betabab_1260d,daily,vw_cap,-1,285,129,1929-07-08,0.00312058539540035
usa,betabab_1260d,daily,vw_cap,-1,283,128,1929-07-09,0.00661565025846595
usa,betabab_1260d,daily,vw_cap,-1,287,130,1929-07-10,0.0038903181488167
usa,betabab_1260d,daily,vw_cap,-1,286,129,1929-07-11,0.000903075450259053
usa,betabab_1260d,daily,vw_cap,-1,287,130,1929-07-12,-0.00293888851481961
usa,betabab_1260d,daily,vw_cap,-1,285,129,1929-07-13,0.0115761383199487
usa,betabab_1260d,daily,vw_cap,-1,285,130,1929-07-15,0.0144982006386542
usa,betabab_1260d,daily,vw_cap,-1,285,128,1929-07-16,-0.00205112063038502
usa,betabab_1260d,daily,vw_cap,-1,287,130,1929-07-17,-0.00538803195088958
